,date,price
698,10/05/2021 16:53:50,58199.21
699,10/05/2021 16:53:51,58195.64
700,10/05/2021 16:53:52,58195.64
701,10/05/2021 16:53:53,58195.64
702,10/05/2021 16:53:54,58195.64
703,10/05/2021 16:53:55,58195.64
704,10/05/2021 16:53:34,58211.73
705,10/05/2021 16:53:35,58211.73
706,10/05/2021 16:53:36,58211.73
707,10/05/2021 16:53:37,58207.75
708,10/05/2021 16:53:38,58207.75
709,10/05/2021 16:53:39,58207.75
710,10/05/2021 16:53:40,58207.75
711,10/05/2021 16:53:41,58207.75
712,10/05/2021 16:53:42,58207.75
713,10/05/2021 16:53:43,58199.21
714,10/05/2021 16:53:44,58199.21
715,10/05/2021 16:53:22,58214.44
716,10/05/2021 16:53:23,58214.44
717,10/05/2021 16:53:24,58214.44
718,10/05/2021 16:53:25,58214.44
719,10/05/2021 16:53:26,58214.44
720,10/05/2021 16:53:27,58211.73
721,10/05/2021 16:53:28,58211.73
722,10/05/2021 16:53:29,58211.73
723,10/05/2021 16:53:31,58211.73
724,10/05/2021 16:53:32,58211.73
725,10/05/2021 16:53:33,58211.73
726,10/05/2021 16:53:11,58213.9
727,10/05/2021 16:53:12,58213.9
728,10/05/2021 16:53:13,58213.9
729,10/05/2021 16:53:14,58214.36
730,10/05/2021 16:53:15,58214.36
731,10/05/2021 16:53:16,58214.36
732,10/05/2021 16:53:17,58214.36
733,10/05/2021 16:53:18,58214.36
734,10/05/2021 16:53:19,58214.36
735,10/05/2021 16:53:20,58214.36
736,10/05/2021 16:53:21,58214.44
737,10/05/2021 16:52:59,58219.57
738,10/05/2021 16:53:00,58219.57
739,10/05/2021 16:53:02,58219.57
740,10/05/2021 16:53:03,58219.57
741,10/05/2021 16:53:04,58219.57
742,10/05/2021 16:53:05,58219.57
743,10/05/2021 16:53:06,58219.57
744,10/05/2021 16:53:07,58213.9
745,10/05/2021 16:53:08,58213.9
746,10/05/2021 16:53:09,58213.9
747,10/05/2021 16:53:10,58213.9
748,10/05/2021 16:52:48,58234.66
749,10/05/2021 16:52:49,58234.66
750,10/05/2021 16:52:50,58221.74
751,10/05/2021 16:52:51,58221.74
752,10/05/2021 16:52:52,58221.74
753,10/05/2021 16:52:53,58221.74
754,10/05/2021 16:52:54,58221.74
755,10/05/2021 16:52:55,58221.74
756,10/05/2021 16:52:56,58221.74
757,10/05/2021 16:52:57,58221.74
758,10/05/2021 16:52:58,58219.57
759,10/05/2021 16:52:37,58245.92
760,10/05/2021 16:52:38,58245.92
761,10/05/2021 16:52:39,58245.92
762,10/05/2021 16:52:40,58245.92
763,10/05/2021 16:52:41,58245.92
764,10/05/2021 16:52:42,58245.92
765,10/05/2021 16:52:43,58234.66
766,10/05/2021 16:52:44,58234.66
767,10/05/2021 16:52:45,58234.66
768,10/05/2021 16:52:46,58234.66
769,10/05/2021 16:52:47,58234.66
770,10/05/2021 16:52:25,58238.93
771,10/05/2021 16:52:26,58238.93
772,10/05/2021 16:52:27,58239.25
773,10/05/2021 16:52:28,58239.25
774,10/05/2021 16:52:29,58239.25
775,10/05/2021 16:52:30,58239.25
776,10/05/2021 16:52:31,58239.25
777,10/05/2021 16:52:33,58239.25
778,10/05/2021 16:52:34,58239.25
779,10/05/2021 16:52:35,58245.92
780,10/05/2021 16:52:36,58245.92
781,10/05/2021 16:52:14,58237.66
782,10/05/2021 16:52:15,58237.66
783,10/05/2021 16:52:16,58237.66
784,10/05/2021 16:52:17,58237.66
785,10/05/2021 16:52:18,58237.66
786,10/05/2021 16:52:19,58238.93
787,10/05/2021 16:52:20,58238.93
788,10/05/2021 16:52:21,58238.93
789,10/05/2021 16:52:22,58238.93
790,10/05/2021 16:52:23,58238.93
791,10/05/2021 16:52:24,58238.93
792,10/05/2021 16:52:02,58234.04
793,10/05/2021 16:52:04,58234.04
794,10/05/2021 16:52:05,58234.04
795,10/05/2021 16:52:06,58240.04
796,10/05/2021 16:52:07,58240.04
797,10/05/2021 16:52:08,58240.04
798,10/05/2021 16:52:09,58240.04
799,10/05/2021 16:52:10,58240.04
800,10/05/2021 16:52:11,58240.04
801,10/05/2021 16:52:12,58240.04
802,10/05/2021 16:52:13,58237.66
803,10/05/2021 16:51:51,58237.44
804,10/05/2021 16:51:52,58237.44
805,10/05/2021 16:51:53,58237.44
806,10/05/2021 16:51:54,58237.44
807,10/05/2021 16:51:55,58237.44
808,10/05/2021 16:51:56,58237.44
809,10/05/2021 16:51:57,58237.44
810,10/05/2021 16:51:58,58234.04
811,10/05/2021 16:51:59,58234.04
812,10/05/2021 16:52:00,58234.04
813,10/05/2021 16:52:01,58234.04
814,10/05/2021 16:51:40,58228.92
815,10/05/2021 16:51:41,58228.92
816,10/05/2021 16:51:42,58228.92
817,10/05/2021 16:51:43,58234.35
818,10/05/2021 16:51:44,58234.35
819,10/05/2021 16:51:45,58234.35
820,10/05/2021 16:51:46,58234.35
821,10/05/2021 16:51:47,58234.35
822,10/05/2021 16:51:48,58234.35
823,10/05/2021 16:51:49,58234.35
824,10/05/2021 16:51:50,58234.35
825,10/05/2021 16:51:28,58269.02
826,10/05/2021 16:51:29,58269.02
827,10/05/2021 16:51:30,58269.02
828,10/05/2021 16:51:31,58269.02
829,10/05/2021 16:51:32,58269.02
830,10/05/2021 16:51:34,58269.02
831,10/05/2021 16:51:35,58228.92
832,10/05/2021 16:51:36,58228.92
833,10/05/2021 16:51:37,58228.92
834,10/05/2021 16:51:38,58228.92
835,10/05/2021 16:51:39,58228.92
836,10/05/2021 16:51:17,58269.34
837,10/05/2021 16:51:18,58269.34
838,10/05/2021 16:51:19,58269.34
839,10/05/2021 16:51:20,58270.41
840,10/05/2021 16:51:21,58270.41
841,10/05/2021 16:51:22,58270.41
842,10/05/2021 16:51:23,58270.41
843,10/05/2021 16:51:24,58270.41
844,10/05/2021 16:51:25,58270.41
845,10/05/2021 16:51:26,58270.41
846,10/05/2021 16:51:27,58269.02
847,10/05/2021 16:51:06,58266.5
848,10/05/2021 16:51:07,58269.33
849,10/05/2021 16:51:08,58269.33
850,10/05/2021 16:51:09,58269.33
851,10/05/2021 16:51:10,58269.33
852,10/05/2021 16:51:11,58269.33
853,10/05/2021 16:51:12,58269.33
854,10/05/2021 16:51:13,58269.34
855,10/05/2021 16:51:14,58269.34
856,10/05/2021 16:51:15,58269.34
857,10/05/2021 16:51:16,58269.34
858,10/05/2021 16:50:54,58265.85
859,10/05/2021 16:50:55,58265.85
860,10/05/2021 16:50:56,58265.85
861,10/05/2021 16:50:57,58265.85
862,10/05/2021 16:50:58,58266.5
863,10/05/2021 16:50:59,58266.5
864,10/05/2021 16:51:00,58266.5
865,10/05/2021 16:51:01,58266.5
866,10/05/2021 16:51:02,58266.5
867,10/05/2021 16:51:03,58266.5
868,10/05/2021 16:51:04,58266.5
869,10/05/2021 16:50:43,58270.8
870,10/05/2021 16:50:44,58265.33
871,10/05/2021 16:50:45,58265.33
872,10/05/2021 16:50:46,58265.33
873,10/05/2021 16:50:47,58265.33
874,10/05/2021 16:50:48,58265.33
875,10/05/2021 16:50:49,58265.33
876,10/05/2021 16:50:50,58265.33
877,10/05/2021 16:50:51,58265.85
878,10/05/2021 16:50:52,58265.85
879,10/05/2021 16:50:53,58265.85
880,10/05/2021 16:50:31,58280.67
881,10/05/2021 16:50:32,58280.67
882,10/05/2021 16:50:33,58280.67
883,10/05/2021 16:50:34,58280.67
884,10/05/2021 16:50:35,58280.67
885,10/05/2021 16:50:36,58270.8
886,10/05/2021 16:50:38,58270.8
887,10/05/2021 16:50:39,58270.8
888,10/05/2021 16:50:40,58270.8
889,10/05/2021 16:50:41,58270.8
890,10/05/2021 16:50:42,58270.8
891,10/05/2021 16:50:20,58287.99
892,10/05/2021 16:50:21,58287.99
893,10/05/2021 16:50:22,58280.12
894,10/05/2021 16:50:23,58280.12
895,10/05/2021 16:50:24,58280.12
896,10/05/2021 16:50:25,58280.12
897,10/05/2021 16:50:26,58280.12
898,10/05/2021 16:50:27,58280.12
899,10/05/2021 16:50:28,58280.12
900,10/05/2021 16:50:29,58280.67
901,10/05/2021 16:50:30,58280.67
902,10/05/2021 16:50:08,58285.44
903,10/05/2021 16:50:10,58285.44
904,10/05/2021 16:50:11,58285.44
905,10/05/2021 16:50:12,58285.44
906,10/05/2021 16:50:13,58285.44
907,10/05/2021 16:50:14,58285.44
908,10/05/2021 16:50:15,58287.99
909,10/05/2021 16:50:16,58287.99
910,10/05/2021 16:50:17,58287.99
911,10/05/2021 16:50:18,58287.99
912,10/05/2021 16:50:19,58287.99
913,10/05/2021 16:49:57,58295.73
914,10/05/2021 16:49:58,58290.38
915,10/05/2021 16:49:59,58290.38
916,10/05/2021 16:50:00,58290.38
917,10/05/2021 16:50:01,58290.38
918,10/05/2021 16:50:02,58290.38
919,10/05/2021 16:50:03,58290.38
920,10/05/2021 16:50:04,58290.38
921,10/05/2021 16:50:05,58290.38
922,10/05/2021 16:50:06,58290.38
923,10/05/2021 16:50:07,58285.44
924,10/05/2021 16:49:46,58296.27
925,10/05/2021 16:49:47,58296.27
926,10/05/2021 16:49:48,58296.27
927,10/05/2021 16:49:49,58296.27
928,10/05/2021 16:49:50,58296.27
929,10/05/2021 16:49:51,58295.73
930,10/05/2021 16:49:52,58295.73
931,10/05/2021 16:49:53,58295.73
932,10/05/2021 16:49:54,58295.73
933,10/05/2021 16:49:55,58295.73
934,10/05/2021 16:49:56,58295.73
935,10/05/2021 16:49:34,58306.38
936,10/05/2021 16:49:35,58310.04
937,10/05/2021 16:49:36,58310.04
938,10/05/2021 16:49:37,58310.04
939,10/05/2021 16:49:38,58310.04
940,10/05/2021 16:49:39,58310.04
941,10/05/2021 16:49:40,58310.04
942,10/05/2021 16:49:41,58310.04
943,10/05/2021 16:49:42,58296.27
944,10/05/2021 16:49:43,58296.27
945,10/05/2021 16:49:44,58296.27
946,10/05/2021 16:49:23,58306.37
947,10/05/2021 16:49:24,58306.37
948,10/05/2021 16:49:25,58306.37
949,10/05/2021 16:49:26,58306.37
950,10/05/2021 16:49:27,58306.38
951,10/05/2021 16:49:28,58306.38
952,10/05/2021 16:49:29,58306.38
953,10/05/2021 16:49:30,58306.38
954,10/05/2021 16:49:31,58306.38
955,10/05/2021 16:49:32,58306.38
956,10/05/2021 16:49:33,58306.38
957,10/05/2021 16:49:11,58302.28
958,10/05/2021 16:49:12,58305.46
959,10/05/2021 16:49:13,58305.46
960,10/05/2021 16:49:14,58305.46
961,10/05/2021 16:49:15,58305.46
962,10/05/2021 16:49:17,58305.46
963,10/05/2021 16:49:18,58305.46
964,10/05/2021 16:49:19,58305.46
965,10/05/2021 16:49:20,58306.37
966,10/05/2021 16:49:21,58306.37
967,10/05/2021 16:49:22,58306.37
968,10/05/2021 16:49:00,58315.69
969,10/05/2021 16:49:01,58315.69
970,10/05/2021 16:49:02,58315.69
971,10/05/2021 16:49:03,58315.69
972,10/05/2021 16:49:04,58315.69
973,10/05/2021 16:49:05,58302.28
974,10/05/2021 16:49:06,58302.28
975,10/05/2021 16:49:07,58302.28
976,10/05/2021 16:49:08,58302.28
977,10/05/2021 16:49:09,58302.28
978,10/05/2021 16:49:10,58302.28
979,10/05/2021 16:48:49,58326.8
980,10/05/2021 16:48:50,58316.5
981,10/05/2021 16:48:51,58316.5
982,10/05/2021 16:48:52,58316.5
983,10/05/2021 16:48:53,58316.5
984,10/05/2021 16:48:54,58316.5
985,10/05/2021 16:48:55,58316.5
986,10/05/2021 16:48:56,58316.5
987,10/05/2021 16:48:57,58315.69
988,10/05/2021 16:48:58,58315.69
989,10/05/2021 16:48:59,58315.69
990,10/05/2021 16:48:37,58326.08
991,10/05/2021 16:48:38,58326.08
992,10/05/2021 16:48:39,58326.08
993,10/05/2021 16:48:40,58326.08
994,10/05/2021 16:48:41,58326.08
995,10/05/2021 16:48:42,58326.8
996,10/05/2021 16:48:43,58326.8
997,10/05/2021 16:48:44,58326.8
998,10/05/2021 16:48:45,58326.8
999,10/05/2021 16:48:47,58326.8
1000,10/05/2021 16:48:48,58326.8
1001,10/05/2021 16:48:26,58273.19
1002,10/05/2021 16:48:27,58273.19
1003,10/05/2021 16:48:28,58322.44
1004,10/05/2021 16:48:29,58322.44
1005,10/05/2021 16:48:30,58322.44
1006,10/05/2021 16:48:31,58322.44
1007,10/05/2021 16:48:32,58322.44
1008,10/05/2021 16:48:33,58322.44
1009,10/05/2021 16:48:34,58322.44
1010,10/05/2021 16:48:35,58326.08
1011,10/05/2021 16:48:36,58326.08
1012,10/05/2021 16:48:14,58273.55
1013,10/05/2021 16:48:15,58273.55
1014,10/05/2021 16:48:16,58273.55
1015,10/05/2021 16:48:17,58273.55
1016,10/05/2021 16:48:18,58273.55
1017,10/05/2021 16:48:19,58273.55
1018,10/05/2021 16:48:20,58273.19
1019,10/05/2021 16:48:21,58273.19
1020,10/05/2021 16:48:22,58273.19
1021,10/05/2021 16:48:24,58273.19
1022,10/05/2021 16:48:25,58273.19
1023,10/05/2021 16:48:03,58269.73
1024,10/05/2021 16:48:04,58269.73
1025,10/05/2021 16:48:05,58272.96
1026,10/05/2021 16:48:06,58272.96
1027,10/05/2021 16:48:07,58272.96
1028,10/05/2021 16:48:08,58272.96
1029,10/05/2021 16:48:09,58272.96
1030,10/05/2021 16:48:10,58272.96
1031,10/05/2021 16:48:11,58272.96
1032,10/05/2021 16:48:12,58273.55
1033,10/05/2021 16:48:13,58273.55
1034,10/05/2021 16:47:51,58276.66
1035,10/05/2021 16:47:52,58276.66
1036,10/05/2021 16:47:53,58276.66
1037,10/05/2021 16:47:54,58276.66
1038,10/05/2021 16:47:55,58276.66
1039,10/05/2021 16:47:57,58269.73
1040,10/05/2021 16:47:58,58269.73
1041,10/05/2021 16:47:59,58269.73
1042,10/05/2021 16:48:00,58269.73
1043,10/05/2021 16:48:01,58269.73
1044,10/05/2021 16:48:02,58269.73
1045,10/05/2021 16:47:40,58251.77
1046,10/05/2021 16:47:41,58251.77
1047,10/05/2021 16:47:42,58251.77
1048,10/05/2021 16:47:43,58276.85
1049,10/05/2021 16:47:44,58276.85
1050,10/05/2021 16:47:45,58276.85
1051,10/05/2021 16:47:46,58276.85
1052,10/05/2021 16:47:47,58276.85
1053,10/05/2021 16:47:48,58276.85
1054,10/05/2021 16:47:49,58276.85
1055,10/05/2021 16:47:50,58276.66
1056,10/05/2021 16:47:29,58238.91
1057,10/05/2021 16:47:30,58238.91
1058,10/05/2021 16:47:31,58238.91
1059,10/05/2021 16:47:32,58238.91
1060,10/05/2021 16:47:33,58238.91
1061,10/05/2021 16:47:34,58238.91
1062,10/05/2021 16:47:35,58251.77
1063,10/05/2021 16:47:36,58251.77
1064,10/05/2021 16:47:37,58251.77
1065,10/05/2021 16:47:38,58251.77
1066,10/05/2021 16:47:39,58251.77
1067,10/05/2021 16:47:17,58230.15
1068,10/05/2021 16:47:18,58230.15
1069,10/05/2021 16:47:19,58230.94
1070,10/05/2021 16:47:20,58230.94
1071,10/05/2021 16:47:21,58230.94
1072,10/05/2021 16:47:22,58230.94
1073,10/05/2021 16:47:23,58230.94
1074,10/05/2021 16:47:24,58230.94
1075,10/05/2021 16:47:25,58230.94
1076,10/05/2021 16:47:26,58230.94
1077,10/05/2021 16:47:28,58238.91
1078,10/05/2021 16:47:06,58228.58
1079,10/05/2021 16:47:07,58228.58
1080,10/05/2021 16:47:08,58228.58
1081,10/05/2021 16:47:09,58228.58
1082,10/05/2021 16:47:10,58228.58
1083,10/05/2021 16:47:11,58228.58
1084,10/05/2021 16:47:12,58230.15
1085,10/05/2021 16:47:13,58230.15
1086,10/05/2021 16:47:14,58230.15
1087,10/05/2021 16:47:15,58230.15
1088,10/05/2021 16:47:16,58230.15
1089,10/05/2021 16:46:54,58223.41
1090,10/05/2021 16:46:55,58223.41
1091,10/05/2021 16:46:56,58225.77
1092,10/05/2021 16:46:58,58225.77
1093,10/05/2021 16:46:59,58225.77
1094,10/05/2021 16:47:00,58225.77
1095,10/05/2021 16:47:01,58225.77
1096,10/05/2021 16:47:02,58225.77
1097,10/05/2021 16:47:03,58225.77
1098,10/05/2021 16:47:04,58225.77
1099,10/05/2021 16:47:05,58228.58
1100,10/05/2021 16:46:43,58225.65
1101,10/05/2021 16:46:44,58225.65
1102,10/05/2021 16:46:45,58225.65
1103,10/05/2021 16:46:46,58225.65
1104,10/05/2021 16:46:47,58225.65
1105,10/05/2021 16:46:48,58225.65
1106,10/05/2021 16:46:49,58225.65
1107,10/05/2021 16:46:50,58223.41
1108,10/05/2021 16:46:51,58223.41
1109,10/05/2021 16:46:52,58223.41
1110,10/05/2021 16:46:53,58223.41
1111,10/05/2021 16:46:31,58199.89
1112,10/05/2021 16:46:32,58199.89
1113,10/05/2021 16:46:34,58199.89
1114,10/05/2021 16:46:35,58214.58
1115,10/05/2021 16:46:36,58214.58
1116,10/05/2021 16:46:37,58214.58
1117,10/05/2021 16:46:38,58214.58
1118,10/05/2021 16:46:39,58214.58
1119,10/05/2021 16:46:40,58214.58
1120,10/05/2021 16:46:41,58214.58
1121,10/05/2021 16:46:42,58225.65
1122,10/05/2021 16:46:20,58197.44
1123,10/05/2021 16:46:21,58197.44
1124,10/05/2021 16:46:22,58197.44
1125,10/05/2021 16:46:23,58197.44
1126,10/05/2021 16:46:24,58197.44
1127,10/05/2021 16:46:25,58199.89
1128,10/05/2021 16:46:26,58199.89
1129,10/05/2021 16:46:27,58199.89
1130,10/05/2021 16:46:28,58199.89
1131,10/05/2021 16:46:29,58199.89
1132,10/05/2021 16:46:30,58199.89
1133,10/05/2021 16:46:08,58195.38
1134,10/05/2021 16:46:09,58195.38
1135,10/05/2021 16:46:10,58195.38
1136,10/05/2021 16:46:11,58196.79
1137,10/05/2021 16:46:12,58196.79
1138,10/05/2021 16:46:14,58196.79
1139,10/05/2021 16:46:15,58196.79
1140,10/05/2021 16:46:16,58196.79
1141,10/05/2021 16:46:17,58196.79
1142,10/05/2021 16:46:18,58197.44
1143,10/05/2021 16:46:19,58197.44
1144,10/05/2021 16:45:57,58197.15
1145,10/05/2021 16:45:58,58197.15
1146,10/05/2021 16:45:59,58197.15
1147,10/05/2021 16:46:00,58197.15
1148,10/05/2021 16:46:01,58197.15
1149,10/05/2021 16:46:02,58197.15
1150,10/05/2021 16:46:03,58197.15
1151,10/05/2021 16:46:04,58195.38
1152,10/05/2021 16:46:05,58195.38
1153,10/05/2021 16:46:06,58195.38
1154,10/05/2021 16:46:07,58195.38
1155,10/05/2021 16:45:45,58229.04
1156,10/05/2021 16:45:47,58229.04
1157,10/05/2021 16:45:48,58229.04
1158,10/05/2021 16:45:49,58229.04
1159,10/05/2021 16:45:50,58229.04
1160,10/05/2021 16:45:51,58229.04
1161,10/05/2021 16:45:52,58229.04
1162,10/05/2021 16:45:53,58229.04
1163,10/05/2021 16:45:54,58229.04
1164,10/05/2021 16:45:55,58229.04
1165,10/05/2021 16:45:56,58229.04
1166,10/05/2021 16:44:13,58219.72
1167,10/05/2021 16:44:14,58219.72
1168,10/05/2021 16:44:15,58219.72
1169,10/05/2021 16:44:16,58221.55
1170,10/05/2021 16:44:17,58221.55
1171,10/05/2021 16:44:18,58221.55
1172,10/05/2021 16:44:19,58221.55
1173,10/05/2021 16:44:20,58221.55
1174,10/05/2021 16:44:22,58221.55
1175,10/05/2021 16:44:23,58221.55
1176,10/05/2021 16:44:24,58219.94
